		Document: 7314			with 19187 symbols, 2486 words and 4722 tokens processed in 8.888170003890991 sec
		Document: 7313			with 12377 symbols, 1540 words and 3040 tokens processed in 5.294553279876709 sec
		Document: 7312			with 9623 symbols, 1242 words and 2450 tokens processed in 5.445255756378174 sec
		Document: 7311			with 9869 symbols, 1331 words and 2663 tokens processed in 5.434529781341553 sec
		Document: 7310			with 7788 symbols, 994 words and 2065 tokens processed in 4.561457872390747 sec
		Document: 7309			with 9237 symbols, 1140 words and 2340 tokens processed in 6.546388626098633 sec
		Document: 7308			with 19364 symbols, 2507 words and 5306 tokens processed in 11.07860279083252 sec
		Document: 7307			with 27284 symbols, 3286 words and 6130 tokens processed in 10.463149070739746 sec
		Document: 7306			with 26843 symbols, 2913 words and 6754 tokens processed in 11.373702049255371 sec
		Document: 7305			with 22637 symbols, 3060 words and 5439 tokens processed in 11.083202123641968 sec
		Document: 7304			with 11714 symbols, 1540 words and 3130 tokens processed in 8.739286661148071 sec
		Document: 7303			with 6388 symbols, 757 words and 1790 tokens processed in 3.446565866470337 sec
		Document: 7302			with 8713 symbols, 1052 words and 2422 tokens processed in 5.589513540267944 sec
		Document: 7301			with 11702 symbols, 1505 words and 3014 tokens processed in 4.963454723358154 sec
		Document: 7300			with 9569 symbols, 1077 words and 2163 tokens processed in 4.712646722793579 sec
		Document: 7299			with 21377 symbols, 2557 words and 4865 tokens processed in 8.803337097167969 sec
		Document: 7298			with 26882 symbols, 3275 words and 6588 tokens processed in 11.925368070602417 sec
		Document: 7297			with 16818 symbols, 2156 words and 4591 tokens processed in 9.059853076934814 sec
		Document: 7296			with 12738 symbols, 1742 words and 3105 tokens processed in 6.906977653503418 sec
		Document: 7295			with 34912 symbols, 4591 words and 9888 tokens processed in 17.0042245388031 sec
		Document: 7294			with 13391 symbols, 1693 words and 3058 tokens processed in 4.802771806716919 sec
		Document: 7293			with 6428 symbols, 743 words and 1787 tokens processed in 3.2640817165374756 sec
		Document: 7292			with 10264 symbols, 1378 words and 2652 tokens processed in 5.471646547317505 sec
		Document: 7291			with 8526 symbols, 1091 words and 2204 tokens processed in 4.582827568054199 sec
		Document: 7290			with 10131 symbols, 1265 words and 2561 tokens processed in 5.818272590637207 sec
		Document: 7289			with 43408 symbols, 5503 words and 11346 tokens processed in 20.535576820373535 sec
		Document: 7288			with 11271 symbols, 1429 words and 2684 tokens processed in 5.425002098083496 sec
		Document: 7287			with 10601 symbols, 1460 words and 2777 tokens processed in 4.303792238235474 sec
		Document: 7286			with 14919 symbols, 1931 words and 3644 tokens processed in 7.2843546867370605 sec
		Document: 7285			with 9155 symbols, 1135 words and 2315 tokens processed in 6.277529716491699 sec
		Document: 7284			with 18901 symbols, 2434 words and 5207 tokens processed in 10.386088848114014 sec
		Document: 7283			with 9853 symbols, 1203 words and 2423 tokens processed in 5.637211084365845 sec
		Document: 7282			with 14967 symbols, 1781 words and 3526 tokens processed in 5.473756790161133 sec
		Document: 7281			with 9727 symbols, 1201 words and 2275 tokens processed in 5.145373582839966 sec
		Document: 7280			with 11606 symbols, 1368 words and 3091 tokens processed in 6.43744969367981 sec
		Document: 7279			with 19330 symbols, 2642 words and 4701 tokens processed in 8.693825006484985 sec
		Document: 7278			with 9668 symbols, 1211 words and 2495 tokens processed in 6.1350250244140625 sec
		Document: 7277			with 10843 symbols, 1314 words and 2323 tokens processed in 4.7855541706085205 sec
		Document: 7276			with 16916 symbols, 1975 words and 3624 tokens processed in 6.602735280990601 sec
		Document: 7275			with 11332 symbols, 1492 words and 2678 tokens processed in 4.603213310241699 sec
		Document: 7274			with 24550 symbols, 3109 words and 7083 tokens processed in 12.2708101272583 sec
		Document: 7273			with 23656 symbols, 2922 words and 5573 tokens processed in 9.249704837799072 sec
		Document: 7272			with 27186 symbols, 3365 words and 7196 tokens processed in 13.053271055221558 sec
		Document: 7271			with 17951 symbols, 2265 words and 4523 tokens processed in 8.119508504867554 sec
		Document: 7270			with 17877 symbols, 2452 words and 4702 tokens processed in 8.582136631011963 sec
		Document: 7269			with 11185 symbols, 1381 words and 2635 tokens processed in 5.958207845687866 sec
		Document: 7268			with 18203 symbols, 2367 words and 4535 tokens processed in 8.350900173187256 sec
		Document: 7267			with 21281 symbols, 2462 words and 4941 tokens processed in 8.058563709259033 sec
		Document: 7266			with 12220 symbols, 1562 words and 3279 tokens processed in 6.717176675796509 sec
		Document: 7265			with 8456 symbols, 1046 words and 2107 tokens processed in 4.654306173324585 sec
		Document: 7264			with 20137 symbols, 2478 words and 5358 tokens processed in 11.90517783164978 sec
		Document: 7263			with 7536 symbols, 998 words and 2003 tokens processed in 3.4955759048461914 sec
		Document: 7262			with 18246 symbols, 2376 words and 4230 tokens processed in 9.270002603530884 sec
		Document: 7261			with 31202 symbols, 3842 words and 8452 tokens processed in 12.900745630264282 sec
		Document: 7260			with 24336 symbols, 3262 words and 6662 tokens processed in 12.12489128112793 sec
		Document: 7259			with 22026 symbols, 3040 words and 6112 tokens processed in 9.808876514434814 sec
		Document: 7258			with 26894 symbols, 3283 words and 6641 tokens processed in 13.056315898895264 sec
		Document: 7257			with 34744 symbols, 5091 words and 9935 tokens processed in 14.956043481826782 sec
		Document: 7256			with 30282 symbols, 3788 words and 7826 tokens processed in 14.904086828231812 sec
		Document: 7255			with 41770 symbols, 5642 words and 10043 tokens processed in 16.172961473464966 sec
		Document: 7254			with 9564 symbols, 1252 words and 2477 tokens processed in 3.853177547454834 sec
		Document: 7253			with 25909 symbols, 3567 words and 6320 tokens processed in 12.048631429672241 sec
		Document: 7252			with 21929 symbols, 2741 words and 4778 tokens processed in 7.969268321990967 sec
		Document: 7251			with 23671 symbols, 3159 words and 5552 tokens processed in 10.537550687789917 sec
		Document: 7250			with 22781 symbols, 3101 words and 5836 tokens processed in 9.733115673065186 sec
		Document: 7249			with 26719 symbols, 3620 words and 6903 tokens processed in 10.814330816268921 sec
		Document: 7248			with 34049 symbols, 4644 words and 8982 tokens processed in 14.392515897750854 sec
		Document: 7247			with 30935 symbols, 4052 words and 7811 tokens processed in 12.825265884399414 sec
		Document: 7246			with 16457 symbols, 2033 words and 4129 tokens processed in 8.028783798217773 sec
		Document: 7245			with 27463 symbols, 3730 words and 6959 tokens processed in 9.798707246780396 sec
		Document: 7244			with 38941 symbols, 4667 words and 9083 tokens processed in 13.054714679718018 sec
		Document: 7243			with 26793 symbols, 3367 words and 5457 tokens processed in 9.785053730010986 sec
		Document: 7242			with 14555 symbols, 1767 words and 3576 tokens processed in 6.045226097106934 sec
		Document: 7241			with 22752 symbols, 3138 words and 6327 tokens processed in 12.654639482498169 sec
		Document: 7240			with 33659 symbols, 4856 words and 9708 tokens processed in 16.311488389968872 sec
		Document: 7239			with 13980 symbols, 1892 words and 3931 tokens processed in 6.1938722133636475 sec
		Document: 7238			with 23381 symbols, 3137 words and 5665 tokens processed in 9.452879905700684 sec
		Document: 7237			with 28193 symbols, 3381 words and 6078 tokens processed in 10.30847430229187 sec
		Document: 7236			with 22187 symbols, 2955 words and 6265 tokens processed in 12.416235446929932 sec
		Document: 7235			with 25867 symbols, 3199 words and 6238 tokens processed in 11.788554906845093 sec
		Document: 7234			with 31714 symbols, 4289 words and 7556 tokens processed in 11.344892263412476 sec
		Document: 7233			with 27047 symbols, 3351 words and 5865 tokens processed in 10.66841173171997 sec
		Document: 7232			with 30962 symbols, 4150 words and 7695 tokens processed in 12.159074068069458 sec
		Document: 7231			with 22605 symbols, 3095 words and 6134 tokens processed in 9.256321430206299 sec
		Document: 7230			with 35297 symbols, 4855 words and 8852 tokens processed in 13.614479064941406 sec
		Document: 7229			with 35906 symbols, 4824 words and 9236 tokens processed in 15.820370435714722 sec
		Document: 7228			with 34745 symbols, 4267 words and 9069 tokens processed in 12.535118341445923 sec
		Document: 7227			with 29855 symbols, 4027 words and 8012 tokens processed in 12.282992601394653 sec
		Document: 7226			with 31347 symbols, 3723 words and 7780 tokens processed in 13.280107736587524 sec
		Document: 7225			with 29339 symbols, 3735 words and 7261 tokens processed in 15.801528453826904 sec
		Document: 7224			with 24401 symbols, 3138 words and 6124 tokens processed in 9.543996095657349 sec
		Document: 7223			with 18007 symbols, 2489 words and 4539 tokens processed in 7.893409729003906 sec
		Document: 7222			with 14333 symbols, 1917 words and 3384 tokens processed in 6.508929014205933 sec
		Document: 7221			with 20459 symbols, 2654 words and 5599 tokens processed in 9.696205615997314 sec
		Document: 7220			with 28439 symbols, 3727 words and 6953 tokens processed in 12.495070695877075 sec
		Document: 7219			with 22669 symbols, 2949 words and 5580 tokens processed in 9.559065341949463 sec
		Document: 7218			with 24447 symbols, 3349 words and 6456 tokens processed in 12.415451765060425 sec
		Document: 7217			with 25027 symbols, 3022 words and 5566 tokens processed in 10.923858880996704 sec
		Document: 7216			with 28351 symbols, 4027 words and 7189 tokens processed in 12.906271934509277 sec
		Document: 7215			with 36687 symbols, 4578 words and 8488 tokens processed in 16.739284992218018 sec
		Document: 7214			with 20604 symbols, 2463 words and 4468 tokens processed in 7.72419285774231 sec
		Document: 7213			with 22787 symbols, 3232 words and 6307 tokens processed in 10.895464420318604 sec
		Document: 7212			with 22643 symbols, 3171 words and 6307 tokens processed in 11.75350284576416 sec
		Document: 7211			with 27865 symbols, 3767 words and 7138 tokens processed in 11.383655548095703 sec
		Document: 7210			with 28563 symbols, 3965 words and 7438 tokens processed in 13.89869475364685 sec
		Document: 7209			with 22460 symbols, 2748 words and 4920 tokens processed in 7.909419059753418 sec
		Document: 7208			with 13727 symbols, 1757 words and 3406 tokens processed in 7.711522579193115 sec
		Document: 7207			with 22396 symbols, 2766 words and 5183 tokens processed in 10.169254541397095 sec
		Document: 7206			with 27089 symbols, 3378 words and 7025 tokens processed in 10.466172218322754 sec
		Document: 7205			with 20360 symbols, 2576 words and 5401 tokens processed in 9.728471517562866 sec
		Document: 7204			with 32666 symbols, 4186 words and 8919 tokens processed in 15.088204622268677 sec
		Document: 7203			with 13734 symbols, 1706 words and 4790 tokens processed in 8.501933336257935 sec
		Document: 7202			with 35486 symbols, 4828 words and 10587 tokens processed in 16.28601312637329 sec
		Document: 7201			with 25370 symbols, 3160 words and 5800 tokens processed in 10.117913722991943 sec
		Document: 7200			with 19430 symbols, 2478 words and 4249 tokens processed in 7.5223329067230225 sec
		Document: 7199			with 16084 symbols, 2011 words and 3769 tokens processed in 6.723716735839844 sec
		Document: 7198			with 24536 symbols, 3063 words and 4853 tokens processed in 7.698358058929443 sec
		Document: 7197			with 15851 symbols, 1721 words and 2660 tokens processed in 5.646846532821655 sec
		Document: 7196			with 20489 symbols, 2617 words and 3958 tokens processed in 7.182864665985107 sec
		Document: 7195			with 36247 symbols, 4193 words and 6941 tokens processed in 11.905247449874878 sec
		Document: 7194			with 31962 symbols, 3880 words and 6323 tokens processed in 11.61945104598999 sec
		Document: 7193			with 17760 symbols, 2059 words and 3251 tokens processed in 5.336671352386475 sec
		Document: 7192			with 23687 symbols, 2867 words and 4636 tokens processed in 9.059104442596436 sec
		Document: 7191			with 16095 symbols, 2016 words and 3323 tokens processed in 6.346274137496948 sec
		Document: 7190			with 19760 symbols, 2341 words and 3628 tokens processed in 7.024070501327515 sec
		Document: 7189			with 15800 symbols, 1870 words and 2868 tokens processed in 5.441971063613892 sec
		Document: 7188			with 21096 symbols, 2593 words and 3949 tokens processed in 5.658774137496948 sec
		Document: 7187			with 27008 symbols, 3172 words and 5367 tokens processed in 9.64763355255127 sec
		Document: 7186			with 21057 symbols, 2466 words and 4436 tokens processed in 8.18870759010315 sec
		Document: 7185			with 27499 symbols, 3186 words and 4920 tokens processed in 9.410126447677612 sec
		Document: 7184			with 27458 symbols, 3393 words and 5431 tokens processed in 9.388299226760864 sec
		Document: 7183			with 25005 symbols, 3174 words and 5283 tokens processed in 9.782041072845459 sec
		Document: 7182			with 11575 symbols, 1355 words and 1993 tokens processed in 3.1414055824279785 sec
		Document: 7181			with 34798 symbols, 4464 words and 6786 tokens processed in 12.575070858001709 sec
		Document: 7180			with 18415 symbols, 2306 words and 3831 tokens processed in 5.4948272705078125 sec
		Document: 7179			with 21059 symbols, 2790 words and 4509 tokens processed in 8.379894018173218 sec
		Document: 7178			with 19183 symbols, 2336 words and 3775 tokens processed in 7.9589455127716064 sec
		Document: 7177			with 14037 symbols, 1537 words and 2596 tokens processed in 5.448000907897949 sec
		Document: 7176			with 28149 symbols, 3666 words and 5987 tokens processed in 10.659102201461792 sec
		Document: 7175			with 31346 symbols, 3961 words and 6214 tokens processed in 11.670372486114502 sec
		Document: 7174			with 17746 symbols, 2233 words and 3656 tokens processed in 6.3749680519104 sec
		Document: 7173			with 17061 symbols, 2099 words and 3351 tokens processed in 7.294802904129028 sec
		Document: 7172			with 17665 symbols, 2339 words and 3757 tokens processed in 6.251538991928101 sec
		Document: 7171			with 20792 symbols, 2490 words and 3941 tokens processed in 7.037581205368042 sec
		Document: 7170			with 15954 symbols, 1897 words and 2836 tokens processed in 5.372807264328003 sec
		Document: 7169			with 25427 symbols, 3106 words and 5194 tokens processed in 9.346492290496826 sec
		Document: 7168			with 21140 symbols, 2677 words and 4423 tokens processed in 6.394879579544067 sec
		Document: 7167			with 25087 symbols, 3134 words and 4827 tokens processed in 8.360048294067383 sec
		Document: 7166			with 6662 symbols, 843 words and 1296 tokens processed in 3.479259967803955 sec
		Document: 7165			with 13863 symbols, 1677 words and 2730 tokens processed in 4.894903659820557 sec
		Document: 7164			with 25700 symbols, 3108 words and 4955 tokens processed in 7.7790000438690186 sec
		Document: 7163			with 23904 symbols, 2906 words and 5047 tokens processed in 9.447232007980347 sec
		Document: 7162			with 18752 symbols, 2216 words and 3313 tokens processed in 6.880986213684082 sec
		Document: 7161			with 13532 symbols, 1681 words and 2619 tokens processed in 4.834774017333984 sec
		Document: 7160			with 14655 symbols, 1858 words and 3027 tokens processed in 3.9164040088653564 sec
		Document: 7159			with 21777 symbols, 2750 words and 4564 tokens processed in 8.486544609069824 sec
		Document: 7158			with 13618 symbols, 1676 words and 2734 tokens processed in 4.884239673614502 sec
		Document: 7157			with 24235 symbols, 3021 words and 4698 tokens processed in 7.909072399139404 sec
		Document: 7156			with 23034 symbols, 3106 words and 5199 tokens processed in 9.940519332885742 sec
		Document: 7155			with 15061 symbols, 1733 words and 2614 tokens processed in 4.5842602252960205 sec
		Document: 7154			with 10815 symbols, 1337 words and 2449 tokens processed in 4.89099907875061 sec
		Document: 7153			with 22961 symbols, 2871 words and 4676 tokens processed in 9.04245376586914 sec
		Document: 7152			with 16285 symbols, 1958 words and 3325 tokens processed in 7.612525939941406 sec
		Document: 7151			with 37116 symbols, 4748 words and 8516 tokens processed in 15.354710578918457 sec
		Document: 7150			with 19017 symbols, 2354 words and 3787 tokens processed in 5.920734167098999 sec
		Document: 7149			with 20488 symbols, 2322 words and 3909 tokens processed in 6.48947548866272 sec
		Document: 7148			with 22546 symbols, 2685 words and 4220 tokens processed in 7.958137035369873 sec
		Document: 7147			with 17208 symbols, 2137 words and 3426 tokens processed in 6.684210538864136 sec
		Document: 7146			with 16852 symbols, 2219 words and 3732 tokens processed in 6.892113208770752 sec
		Document: 7145			with 29608 symbols, 3697 words and 6060 tokens processed in 9.543487071990967 sec
		Document: 7144			with 12628 symbols, 1545 words and 2629 tokens processed in 5.577080965042114 sec
		Document: 7143			with 5436 symbols, 718 words and 1133 tokens processed in 2.7853875160217285 sec
		Document: 7142			with 19632 symbols, 2464 words and 3806 tokens processed in 6.8898162841796875 sec
		Document: 7141			with 21394 symbols, 2698 words and 4583 tokens processed in 8.127172708511353 sec
		Document: 7140			with 11652 symbols, 1463 words and 2655 tokens processed in 5.667466163635254 sec
		Document: 7139			with 37602 symbols, 4910 words and 8881 tokens processed in 15.09707522392273 sec
		Document: 7138			with 25684 symbols, 3575 words and 7248 tokens processed in 12.593314170837402 sec
		Document: 7137			with 24727 symbols, 3416 words and 6048 tokens processed in 9.205338954925537 sec
		Document: 7136			with 16509 symbols, 2247 words and 4102 tokens processed in 9.237756729125977 sec
		Document: 7135			with 16179 symbols, 1809 words and 3188 tokens processed in 8.137625455856323 sec
		Document: 7134			with 35863 symbols, 4460 words and 6832 tokens processed in 11.07927393913269 sec
		Document: 7133			with 16273 symbols, 2056 words and 3450 tokens processed in 6.127654075622559 sec
		Document: 7132			with 42330 symbols, 5846 words and 11053 tokens processed in 19.264216423034668 sec
		Document: 7131			with 17617 symbols, 2220 words and 4237 tokens processed in 9.28527545928955 sec
		Document: 7130			with 20274 symbols, 2465 words and 4322 tokens processed in 8.393118143081665 sec
		Document: 7129			with 21098 symbols, 2778 words and 4961 tokens processed in 8.103679656982422 sec
		Document: 7128			with 19899 symbols, 2258 words and 4337 tokens processed in 9.517112016677856 sec
		Document: 7127			with 18888 symbols, 2332 words and 4966 tokens processed in 8.510862112045288 sec
		Document: 7126			with 14262 symbols, 1691 words and 2917 tokens processed in 5.752371549606323 sec
		Document: 7125			with 30902 symbols, 3995 words and 6731 tokens processed in 11.805073022842407 sec
		Document: 7124			with 18519 symbols, 2226 words and 3790 tokens processed in 6.591582775115967 sec
		Document: 7123			with 15912 symbols, 1825 words and 3723 tokens processed in 7.971319913864136 sec
		Document: 7122			with 23402 symbols, 2716 words and 4793 tokens processed in 8.68995213508606 sec
		Document: 7121			with 20601 symbols, 2542 words and 4604 tokens processed in 8.98645567893982 sec
		Document: 7120			with 21040 symbols, 2583 words and 4988 tokens processed in 8.696849584579468 sec
		Document: 7119			with 36090 symbols, 4464 words and 7645 tokens processed in 15.49824595451355 sec
		Document: 7118			with 0 symbols, 1 words and 1 tokens processed in 0.5260441303253174 sec
		Document: 7117			with 25242 symbols, 3423 words and 6195 tokens processed in 11.755884170532227 sec
		Document: 7116			with 24211 symbols, 2934 words and 5424 tokens processed in 9.880140542984009 sec
		Document: 7115			with 16532 symbols, 2074 words and 3555 tokens processed in 7.231063604354858 sec
		Document: 7114			with 33620 symbols, 4363 words and 7550 tokens processed in 12.677468299865723 sec
		Document: 7113			with 14514 symbols, 1840 words and 3084 tokens processed in 6.587827444076538 sec
		Document: 7112			with 17317 symbols, 2278 words and 4104 tokens processed in 8.880993604660034 sec
		Document: 7111			with 21859 symbols, 2631 words and 5122 tokens processed in 10.953875064849854 sec
		Document: 7110			with 24820 symbols, 3241 words and 5474 tokens processed in 9.762273073196411 sec
		Document: 7109			with 31388 symbols, 3924 words and 6485 tokens processed in 11.659454345703125 sec
		Document: 7108			with 31009 symbols, 4044 words and 7012 tokens processed in 12.619354724884033 sec
		Document: 7107			with 13969 symbols, 1618 words and 2855 tokens processed in 5.268925905227661 sec
		Document: 7106			with 34140 symbols, 4553 words and 7597 tokens processed in 13.021562576293945 sec
		Document: 7105			with 26209 symbols, 3347 words and 5700 tokens processed in 10.001875162124634 sec
		Document: 7104			with 17157 symbols, 2096 words and 3654 tokens processed in 7.510177135467529 sec
		Document: 7103			with 18965 symbols, 2572 words and 4339 tokens processed in 7.513883113861084 sec
		Document: 7102			with 14889 symbols, 1815 words and 3444 tokens processed in 8.231208801269531 sec
		Document: 7101			with 21292 symbols, 2892 words and 5475 tokens processed in 10.279076337814331 sec
		Document: 7100			with 17695 symbols, 2373 words and 4323 tokens processed in 8.002617359161377 sec
		Document: 7099			with 18131 symbols, 2539 words and 4392 tokens processed in 8.178364515304565 sec
		Document: 7098			with 24695 symbols, 3287 words and 5605 tokens processed in 10.454415559768677 sec
		Document: 7097			with 19605 symbols, 2428 words and 4316 tokens processed in 8.753102779388428 sec
		Document: 7096			with 25488 symbols, 3191 words and 5610 tokens processed in 9.780792236328125 sec
		Document: 7095			with 33701 symbols, 4158 words and 7026 tokens processed in 12.986674547195435 sec
		Document: 7094			with 13897 symbols, 1774 words and 3010 tokens processed in 5.174163341522217 sec
		Document: 7093			with 32134 symbols, 4105 words and 6999 tokens processed in 12.145278453826904 sec
		Document: 7092			with 33862 symbols, 4168 words and 6753 tokens processed in 12.211795568466187 sec
		Document: 7091			with 27037 symbols, 3426 words and 5465 tokens processed in 9.488380908966064 sec
		Document: 7090			with 26067 symbols, 3575 words and 6286 tokens processed in 13.491103649139404 sec
		Document: 7089			with 25270 symbols, 3530 words and 6562 tokens processed in 11.072952270507812 sec
		Document: 7088			with 14261 symbols, 1854 words and 3228 tokens processed in 6.989861011505127 sec
		Document: 7087			with 23552 symbols, 3205 words and 5704 tokens processed in 10.170771598815918 sec
		Document: 7086			with 25567 symbols, 3305 words and 6359 tokens processed in 10.527430534362793 sec
		Document: 7085			with 14508 symbols, 1844 words and 3469 tokens processed in 6.4471964836120605 sec
		Document: 7084			with 24913 symbols, 3159 words and 5333 tokens processed in 9.860408306121826 sec
		Document: 7083			with 34627 symbols, 4449 words and 7561 tokens processed in 11.998993396759033 sec
		Document: 7082			with 32500 symbols, 4095 words and 7237 tokens processed in 14.516811847686768 sec
		Document: 7081			with 16046 symbols, 2091 words and 3438 tokens processed in 6.457749605178833 sec
		Document: 7080			with 15763 symbols, 2021 words and 3287 tokens processed in 6.337862014770508 sec
		Document: 7079			with 17959 symbols, 2144 words and 3649 tokens processed in 5.913491249084473 sec
		Document: 7078			with 17806 symbols, 2095 words and 3817 tokens processed in 6.431172609329224 sec
		Document: 7077			with 18962 symbols, 2479 words and 4091 tokens processed in 6.7349958419799805 sec
		Document: 7076			with 14976 symbols, 1801 words and 3118 tokens processed in 6.08226466178894 sec
		Document: 7075			with 11684 symbols, 1427 words and 2368 tokens processed in 5.338396072387695 sec
		Document: 7074			with 17716 symbols, 2075 words and 3911 tokens processed in 7.417463541030884 sec
		Document: 7073			with 12404 symbols, 1567 words and 2524 tokens processed in 4.448611736297607 sec
		Document: 7072			with 16568 symbols, 2007 words and 3572 tokens processed in 6.090398073196411 sec
		Document: 7071			with 16772 symbols, 1982 words and 3331 tokens processed in 5.944400310516357 sec
		Document: 7070			with 35231 symbols, 4063 words and 7763 tokens processed in 11.838794708251953 sec
		Document: 7069			with 20395 symbols, 2406 words and 4158 tokens processed in 6.608771562576294 sec
		Document: 7068			with 10237 symbols, 1260 words and 2327 tokens processed in 4.707952976226807 sec
		Document: 7067			with 10977 symbols, 1350 words and 2127 tokens processed in 4.296085834503174 sec
		Document: 7066			with 17220 symbols, 2143 words and 3708 tokens processed in 6.875493288040161 sec
		Document: 7065			with 18188 symbols, 2207 words and 3542 tokens processed in 6.928570747375488 sec
		Document: 7064			with 8936 symbols, 1036 words and 1755 tokens processed in 3.4873650074005127 sec
		Document: 7063			with 19859 symbols, 2289 words and 3900 tokens processed in 7.202000379562378 sec
		Document: 7062			with 10019 symbols, 1256 words and 1954 tokens processed in 2.9681079387664795 sec
		Document: 7061			with 6500 symbols, 757 words and 1252 tokens processed in 2.443901300430298 sec
		Document: 7060			with 9712 symbols, 1182 words and 1881 tokens processed in 3.990771770477295 sec
		Document: 7059			with 7318 symbols, 886 words and 1430 tokens processed in 3.5976390838623047 sec
		Document: 7058			with 18052 symbols, 2234 words and 3983 tokens processed in 6.585838556289673 sec
		Document: 7057			with 15790 symbols, 1895 words and 2845 tokens processed in 6.401615619659424 sec
		Document: 7056			with 7879 symbols, 1019 words and 1869 tokens processed in 4.819472074508667 sec
		Document: 7055			with 14439 symbols, 1666 words and 2481 tokens processed in 5.4021360874176025 sec
		Document: 7054			with 38195 symbols, 4541 words and 7988 tokens processed in 14.040425062179565 sec
		Document: 7053			with 16800 symbols, 2108 words and 3605 tokens processed in 6.376010894775391 sec
		Document: 7052			with 18920 symbols, 2237 words and 3638 tokens processed in 6.505829334259033 sec
		Document: 7051			with 19684 symbols, 2471 words and 4209 tokens processed in 7.7693586349487305 sec
		Document: 7050			with 19296 symbols, 2339 words and 3742 tokens processed in 7.059178829193115 sec
		Document: 7049			with 7914 symbols, 891 words and 1494 tokens processed in 3.605910062789917 sec
		Document: 7048			with 11576 symbols, 1440 words and 2183 tokens processed in 5.608476400375366 sec
		Document: 7047			with 14562 symbols, 1664 words and 2773 tokens processed in 5.691012382507324 sec
		Document: 7046			with 7134 symbols, 849 words and 1436 tokens processed in 3.105574369430542 sec
		Document: 7045			with 19125 symbols, 2424 words and 4072 tokens processed in 7.068049430847168 sec
		Document: 7044			with 12250 symbols, 1458 words and 2279 tokens processed in 7.173547744750977 sec
		Document: 7043			with 10047 symbols, 1225 words and 2164 tokens processed in 7.026817560195923 sec
		Document: 7042			with 25955 symbols, 3215 words and 5911 tokens processed in 10.198609828948975 sec
		Document: 7041			with 10277 symbols, 1222 words and 1919 tokens processed in 3.5073304176330566 sec
		Document: 7040			with 24133 symbols, 2915 words and 5037 tokens processed in 15.5197114944458 sec
		Document: 7039			with 30413 symbols, 3696 words and 5997 tokens processed in 10.416093111038208 sec
		Document: 7038			with 30123 symbols, 3643 words and 6892 tokens processed in 12.926302671432495 sec
		Document: 7037			with 17683 symbols, 2156 words and 3661 tokens processed in 7.068470239639282 sec
		Document: 7036			with 24563 symbols, 2742 words and 4756 tokens processed in 8.896851778030396 sec
		Document: 7035			with 7700 symbols, 923 words and 1538 tokens processed in 4.419183731079102 sec
		Document: 7034			with 18635 symbols, 2342 words and 3845 tokens processed in 7.293646812438965 sec
		Document: 7033			with 29603 symbols, 3806 words and 5639 tokens processed in 10.189802408218384 sec
		Document: 7032			with 12446 symbols, 1520 words and 2627 tokens processed in 4.836174964904785 sec
		Document: 7031			with 17616 symbols, 2160 words and 3651 tokens processed in 7.41920018196106 sec
		Document: 7030			with 22036 symbols, 2777 words and 4981 tokens processed in 10.811429023742676 sec
		Document: 7029			with 12639 symbols, 1583 words and 2672 tokens processed in 6.075178861618042 sec
		Document: 7028			with 13254 symbols, 1618 words and 2910 tokens processed in 5.546611547470093 sec
		Document: 7027			with 19599 symbols, 2305 words and 3888 tokens processed in 6.808210849761963 sec
		Document: 7026			with 16758 symbols, 2115 words and 3474 tokens processed in 7.47899317741394 sec
		Document: 7025			with 14157 symbols, 1488 words and 2406 tokens processed in 6.316532135009766 sec
		Document: 7024			with 13921 symbols, 1737 words and 2903 tokens processed in 5.4278953075408936 sec
		Document: 7023			with 12548 symbols, 1564 words and 2716 tokens processed in 6.405645370483398 sec
		Document: 7022			with 26299 symbols, 3285 words and 5455 tokens processed in 10.547638893127441 sec
		Document: 7021			with 17857 symbols, 2242 words and 4063 tokens processed in 7.316756963729858 sec
		Document: 7020			with 22826 symbols, 2826 words and 4627 tokens processed in 8.053865671157837 sec
		Document: 7019			with 43250 symbols, 5787 words and 10551 tokens processed in 16.200818300247192 sec
		Document: 7018			with 29897 symbols, 3743 words and 6105 tokens processed in 9.634481430053711 sec
		Document: 7017			with 27679 symbols, 3621 words and 6013 tokens processed in 9.958892107009888 sec
		Document: 7016			with 20546 symbols, 2936 words and 5920 tokens processed in 9.965533018112183 sec
		Document: 7015			with 30069 symbols, 3979 words and 7594 tokens processed in 12.37665867805481 sec
		Document: 7014			with 32094 symbols, 4259 words and 7087 tokens processed in 12.526263952255249 sec
		Document: 7013			with 52867 symbols, 6950 words and 13273 tokens processed in 21.456106901168823 sec
		Document: 7012			with 28855 symbols, 3823 words and 6710 tokens processed in 13.517493486404419 sec
		Document: 7011			with 21347 symbols, 2762 words and 4765 tokens processed in 9.220106840133667 sec
		Document: 7010			with 28183 symbols, 3830 words and 6920 tokens processed in 12.536519527435303 sec
		Document: 7009			with 23630 symbols, 3133 words and 5847 tokens processed in 9.894385814666748 sec
		Document: 7008			with 19889 symbols, 2393 words and 3832 tokens processed in 6.1841139793396 sec
		Document: 7007			with 18987 symbols, 2408 words and 4338 tokens processed in 7.4656455516815186 sec
		Document: 7006			with 35950 symbols, 4720 words and 8737 tokens processed in 16.161746978759766 sec
		Document: 7005			with 17941 symbols, 2389 words and 4485 tokens processed in 9.749543190002441 sec
